T,X,Y,Z,Label,Perimeter,Volume,Intensity,ExtentX,ExtentY,ExtentZ
136,539,173,17,568,60.66396354444541,3770,2323,29,26,5
136,462,231,14,571,83.49081770367827,9828,5343,42,39,6
136,441,173,16,575,76.49932393686291,7560,4582,30,42,6
136,388,161,17,578,89.37047392410898,12054,4268,42,41,7
136,385,134,20,581,95.7090787267441,14805,8000,47,45,7
136,321,135,21,584,90.87241153579652,12672,8156,44,48,6
136,262,153,20,587,103.86216613658769,18920,8655,43,44,10
136,506,319,17,593,63.63752697758106,4352,2726,34,32,4
136,450,283,17,596,58.310327641584536,3348,1956,27,31,4
136,427,333,18,600,85.0091642410561,10374,4950,39,38,7
136,367,312,18,603,91.25090217599612,12831,4213,47,39,7
136,351,202,20,607,93.43825301084316,13776,5243,41,42,8
136,293,261,19,610,100.77007411327092,17280,8326,48,45,8
136,382,223,15,616,90.92974430276367,12696,7408,46,46,6
136,322,234,13,619,81.2089415006467,9044,4388,38,34,7
136,397,328,13,623,99.82824261723975,16800,9705,48,50,7
136,344,294,13,626,99.31858093641007,16544,8796,44,47,8
136,288,261,11,631,97.76145332113074,15778,8923,46,49,7
136,231,279,12,634,101.51105715144264,17664,10359,48,46,8
136,286,327,15,638,96.4128472270614,15134,8377,47,46,7
136,222,339,12,641,97.10648868188072,15463,9334,47,47,7
136,289,404,7,649,112.19662499912194,23850,9316,53,50,9
136,220,377,7,652,92.21963294233105,13244,7544,43,44,7
136,194,339,4,656,78.64453786670546,8214,5225,37,37,6
136,157,308,4,657,87.82140132568793,11438,7298,38,43,7
136,168,178,12,662,92.12204595627469,13202,7575,46,41,7
136,110,212,9,665,99.49436640219747,16632,7337,44,54,7
136,171,217,7,669,115.18357741977482,25806,8122,46,51,11
136,122,253,7,672,92.67233124227347,13440,7176,40,42,8
136,276,426,12,678,92.92904261253175,13552,7058,44,44,7
136,192,396,10,681,81.10404737524779,9009,5450,33,39,7
136,140,378,12,685,94.26962578534447,14147,7910,47,43,7
136,110,338,8,688,86.47512757251235,10920,6565,40,39,7
136,160,220,20,693,80.03676484277173,8658,4660,39,37,6
136,123,254,14,696,92.92904261253175,13552,7623,44,44,7
136,98,289,8,700,89.16239290598706,11970,6132,45,38,7
136,136,307,13,703,94.11165656252285,14076,7666,51,46,6
136,222,160,11,709,81.6732067498444,9200,5075,40,46,5
136,189,229,10,712,66.82831495677738,5040,2928,35,36,4
136,227,215,17,716,108.3902161575784,21504,4671,48,64,7
136,214,191,14,723,37.57678920107966,896,651,28,32,1
136,293,161,14,724,67.44145301269118,5180,2675,37,35,4
137,645,282,19,8,85.18906104665223,10440,2240,29,40,9
137,604,301,19,11,99.27854280382162,16524,4123,51,36,9
137,626,287,13,15,87.89300461980123,11466,5779,39,42,7
137,595,259,15,18,117.7931473405912,27600,8022,50,46,12
137,656,196,17,23,104.37201663737828,19200,6757,40,48,10
137,612,146,12,26,109.94056118158488,22440,8499,44,51,10
137,564,105,14,30,102.50694084931094,18189,6934,43,47,9
137,508,106,17,33,101.04921701881642,17424,8221,44,44,9
137,577,282,20,39,77.30042223499545,7800,4704,39,40,5
137,541,252,18,42,112.01757750230296,23736,7579,43,46,12
137,509,267,17,46,127.49887322810484,35000,7434,50,50,14
137,480,229,18,49,119.4263314895324,28764,6351,47,51,12
137,574,242,14,54,87.29097884501626,11232,4113,36,39,8
137,524,244,12,57,82.60937087187004,9520,3750,40,34,7
137,503,299,13,61,128.93016140217287,36192,7027,48,58,13
137,453,335,12,64,96.3257034495826,15093,7238,43,39,9
137,656,251,18,71,106.51134403692264,20405,3391,35,53,11
137,661,225,12,74,74.53693116384898,6993,3622,27,37,7
137,628,213,10,78,93.62778345515792,13860,7553,45,44,7
137,585,185,9,81,104.25591863651118,19136,5629,46,52,8
137,608,164,6,86,74.00734360726818,6845,4520,37,37,5
137,564,139,7,89,97.192238587217,15504,7165,38,51,8
137,523,110,7,93,95.61201062898446,14760,6402,45,41,8
137,460,99,10,96,92.67233124227347,13440,7910,42,40,8
137,600,261,8,102,94.40492424339506,14208,1997,32,37,12
137,556,227,8,105,90.02308697135774,12320,3919,35,44,8
137,530,188,5,109,103.75225900038284,18860,9118,41,46,10
137,475,146,5,112,98.86829621162775,16320,6404,51,40,8
137,499,236,9,117,86.25282549270584,10836,4670,36,43,7
137,483,275,4,120,97.55862814655418,15680,6140,49,40,8
137,462,255,9,124,96.3831085307803,15120,5830,40,42,9
137,427,285,7,127,84.14825278553728,10062,6156,39,43,6
137,646,241,19,135,89.59234790794609,12144,5541,33,46,8
137,614,189,22,138,101.03181574121754,17415,7795,43,45,9
137,615,259,22,142,100.80116639358806,17296,9862,47,46,8
137,576,216,19,145,111.14240442624912,23184,10203,42,46,12
137,613,162,18,150,85.67317702813494,10619,5763,41,37,7
137,572,133,21,153,94.26962578534447,14147,8874,47,43,7
137,537,159,20,157,123.39120596949722,31725,10649,47,45,15
137,479,141,21,160,108.58476483701111,21620,9712,47,46,10
137,571,227,24,166,62.812896329077375,4185,2429,31,27,5
137,522,216,23,169,86.86927671800656,11070,6450,41,45,6
137,483,189,24,173,97.04784062975757,15435,8111,45,49,7
137,425,179,21,176,131.22596866601984,38160,11773,53,48,15
137,494,253,23,181,73.33451233279716,6660,3931,37,36,5
137,437,239,22,184,83.42280071413904,9804,5960,43,38,6
137,484,297,23,188,82.77103345812496,9576,5742,42,38,6
137,437,295,22,191,110.37002085891292,22704,8924,48,43,11
137,544,342,13,198,122.79847091372831,31270,6736,59,53,10
137,522,386,14,201,83.31203596235471,9765,1948,31,35,9
137,488,413,10,205,94.82827037359938,14400,4019,45,40,8
137,420,429,12,208,137.70927602117143,44100,12616,60,49,15
137,490,360,13,213,97.88933788978677,15840,5942,44,40,9
137,449,384,11,216,105.23463440581551,19680,7148,48,41,10
137,468,426,16,220,103.90240719684678,18942,4651,41,42,11
137,423,444,15,223,80.00902246105436,8649,2650,31,31,9
137,391,411,7,229,76.49932393686291,7560,4490,36,35,6
137,348,388,9,232,93.31147096501981,13720,5878,40,49,7
137,324,350,7,236,123.93719186777281,32148,9013,57,47,12
137,265,332,6,239,104.51316278004305,19278,6798,51,42,9
137,385,442,13,244,78.64453786670546,8214,5540,37,37,6
137,339,425,17,247,111.98610658490183,23716,8720,49,44,11
137,321,380,16,251,99.31858093641007,16544,6287,47,44,8
137,241,402,16,254,114.22642035394404,25168,8497,52,44,11
137,556,277,9,263,72.66779804485533,6480,4365,36,36,5
137,526,294,7,266,71.98862000962887,6300,4364,35,36,5
137,554,317,12,270,104.4227283907911,19228,8525,46,38,11
137,521,342,7,273,86.93200956285861,11094,5986,43,43,6
137,506,369,5,278,80.64229295966356,8856,5305,36,41,6
137,465,381,5,281,79.30911761387685,8424,5256,36,39,6
137,457,334,5,285,80.64229295966356,8856,5502,41,36,6
137,380,319,4,288,93.62778345515792,13860,7667,44,45,7
137,428,384,4,294,80.71507485202066,8880,4642,37,40,6
137,376,371,4,297,80.03676484277173,8658,4992,39,37,6
137,338,360,4,301,65.01142099323204,4640,2775,29,32,5
137,247,328,3,304,62.767836847093115,4176,2806,29,36,4
137,338,290,5,309,87.13526859852749,11172,5963,38,42,7
137,269,273,4,312,85.72961523749343,10640,5642,40,38,7
137,224,285,5,316,81.27174813163745,9065,4856,37,35,7
137,200,233,4,319,88.63789610677841,11760,4314,42,40,7
137,543,248,3,326,76.6508081422464,7605,4981,39,39,5
137,483,207,3,329,86.91633484027527,11088,4839,44,42,6
137,442,216,5,333,96.3831085307803,15120,6484,36,42,10
137,385,246,5,336,89.6316773018949,12160,5425,38,40,8
137,434,143,7,341,74.66815842626319,7030,4455,38,37,5
137,400,133,5,344,77.81236048033193,7956,5072,34,39,6
137,357,136,6,348,93.22070099434005,13680,6835,38,45,8
137,316,122,10,351,104.74036602287671,19404,6916,49,44,9
137,366,184,5,356,100.77007411327092,17280,7921,48,45,8
137,315,210,6,364,122.70677157341777,31200,7119,50,48,13
137,241,224,5,367,79.98126082715983,8640,4943,36,40,6
137,290,170,5,372,82.77103345812496,9576,5293,38,42,6
137,218,188,4,375,81.43578329767914,9120,4542,40,38,6
137,270,137,8,379,101.93834865829618,17888,7084,43,52,8
137,195,161,7,382,107.5162273832439,20988,6181,53,44,9
137,540,321,18,390,42.54006175479859,1300,475,25,26,2
137,530,370,18,393,100.14415688323345,16960,4725,53,40,8
137,504,391,22,397,77.93929767187886,7995,4650,41,39,5
137,463,371,19,400,113.11427053292569,24440,7227,47,52,10
137,466,414,20,405,82.82286254709639,9594,5126,41,39,6
137,399,414,21,408,88.65547950261892,11767,6408,41,41,7
137,369,385,21,412,90.80064368763887,12642,6808,42,43,7
137,298,364,22,415,96.3235760211741,15092,7655,44,49,7
137,354,430,19,421,70.15998761497356,5832,3244,27,36,6
137,278,410,20,424,84.79557247606223,10296,6823,39,44,6
137,224,405,19,428,78.88000195998343,8288,4404,32,37,7
137,177,394,17,431,122.58078917316314,31104,8100,54,48,12
137,249,356,23,436,92.18712690053256,13230,6877,42,45,7
137,179,360,22,439,90.80064368763887,12642,7246,43,42,7
137,132,356,18,443,66.79293733504863,5032,3100,34,37,4
137,95,309,17,446,120.31649848380759,29412,8324,57,43,12
137,516,329,20,453,106.17096623095614,20210,9333,43,47,10
137,446,351,24,456,78.56786753989927,8190,4363,42,39,5
137,404,355,23,460,82.84012450310836,9600,4673,40,40,6
137,354,325,22,463,109.29992481089334,22050,5887,49,50,9
137,390,263,22,468,82.14395608945198,9360,5640,39,40,6
137,344,223,22,471,110.42184994418216,22736,6647,49,58,8
137,308,193,23,475,78.9972086731746,8325,4681,45,37,5
137,238,199,23,478,103.0507098147305,18480,8182,48,55,7
137,324,294,22,484,77.30042223499545,7800,3923,39,40,5
137,253,268,23,487,90.98700486216798,12720,5102,53,40,6
137,221,289,23,491,84.14825278553728,10062,5951,39,43,6
137,157,321,21,494,88.58510401799059,11739,5873,43,39,7
137,125,308,23,499,86.25282549270584,10836,6244,43,42,6
137,93,266,20,502,84.89428685213139,10332,6134,42,41,6
137,173,229,22,506,113.2221599420726,24510,7352,43,57,10
137,109,212,19,509,94.31624776415413,14168,8496,44,46,7
137,561,158,13,519,107.82271771681508,21168,6419,49,48,9
137,497,127,11,522,86.25282549270584,10836,6240,43,42,6
137,475,168,12,526,114.69649322372176,25480,7715,49,52,10
137,411,168,13,529,89.57267025567518,12136,4255,41,37,8
137,415,113,14,534,90.074207417876,12341,7506,43,41,7
137,365,114,15,537,98.36493436554737,16072,7143,56,41,7
137,331,117,17,541,108.02100580392266,21285,7100,43,45,11
137,262,116,14,542,95.48227911194273,14700,7995,50,42,7
137,536,197,11,546,33.764069390179735,650,469,26,25,1
137,464,186,8,549,98.89857746810361,16335,3149,33,45,11
137,438,202,9,551,46.05869689879907,1650,1164,25,22,3
137,397,221,9,554,76.03781926825391,7424,1227,29,32,8
137,362,164,12,558,101.08400160573557,17442,7588,51,38,9
137,333,226,10,561,118.64060919281354,28200,10754,50,47,12
137,543,173,16,568,56.365183801619494,3024,1985,28,27,4
137,464,232,14,571,80.40483975988458,8778,4986,33,38,7
137,443,171,16,575,74.31242097508425,6930,4127,33,42,5
137,390,159,17,578,93.43825301084316,13776,4573,42,41,8
137,390,137,21,581,91.49913762691469,12936,7336,44,42,7
137,328,138,20,584,77.04189046362143,7722,5038,39,33,6
137,287,141,21,588,86.25282549270584,10836,5615,42,43,6
137,237,158,20,589,89.37047392410898,12054,6185,42,41,7
137,505,324,16,593,37.964206091471716,924,671,21,22,2
137,455,293,17,596,57.02836445119043,3132,1993,27,29,4
137,430,335,18,600,81.38217183827513,9102,4714,41,37,6
137,377,318,19,603,69.2170375172737,5600,3619,32,35,5
137,352,202,20,607,71.75935533590157,6240,3983,39,32,5
137,299,262,19,610,96.3235760211741,15092,7345,44,49,7
137,382,232,16,616,97.04784062975757,15435,7819,45,49,7
137,320,235,14,619,72.86909491264403,6534,3825,33,33,6
137,402,323,12,623,92.81003178840406,13500,8709,45,50,6
137,344,295,13,626,96.4128472270614,15134,8587,47,46,7
137,292,265,11,631,100.80116639358806,17296,9419,46,47,8
137,234,282,12,634,99.3505882157565,16560,10075,46,45,8
137,290,334,14,638,95.7241605232003,14812,8276,46,46,7
137,224,342,12,641,92.24283752107252,13254,8276,47,47,6
137,295,408,8,649,124.26018675466253,32400,9757,50,54,12
137,222,382,6,652,95.58825287163249,14749,7794,49,43,7
137,197,339,4,656,75.76370795165013,7344,4630,34,36,6
137,159,305,4,657,90.074207417876,12341,6914,43,41,7
137,172,177,12,662,89.37047392410898,12054,6994,41,42,7
137,111,208,10,665,100.0180306076043,16896,8365,44,48,8
137,173,222,7,669,100.27781886702172,17028,6019,44,43,9
137,121,249,7,672,96.4128472270614,15134,6822,46,47,7
137,283,426,12,678,84.97090628618564,10360,5764,40,37,7
137,193,402,11,681,89.33586103376707,12040,6662,40,43,7
137,142,382,11,685,89.33586103376707,12040,7376,43,40,7
137,112,339,8,688,89.33586103376707,12040,7081,43,40,7
137,161,235,22,693,106.42950328455422,20358,7239,39,58,9
137,133,255,14,696,91.51563882431968,12943,7666,43,43,7
137,103,286,9,700,89.16239290598706,11970,6880,45,38,7
137,144,309,13,703,94.26962578534447,14147,8001,47,43,7
137,222,153,12,709,79.88858257401664,8610,4883,41,42,5
137,191,233,10,712,71.72867583009477,6232,3439,38,41,4
137,241,222,20,716,38.4108847884631,957,755,33,29,1
137,292,163,15,724,61.27462653994115,3885,2118,35,37,3
138,642,283,19,8,95.80595033004285,14850,3093,33,50,9
138,599,302,19,11,105.09184639542863,19600,4831,49,40,10
138,618,292,13,15,91.00607570843223,12728,5590,43,37,8
138,590,254,15,18,126.82749285486386,34450,7334,53,50,13
138,652,192,16,23,110.78329883917216,22960,6314,41,56,10
138,610,152,13,26,131.1227223852628,38070,13215,45,47,18
138,566,105,14,30,93.22070099434005,13680,6401,40,38,9
138,505,105,16,33,109.34947147443857,22080,8213,46,48,10
138,570,283,21,39,88.25942054836493,11610,5511,45,43,6
138,537,254,20,42,90.80064368763887,12642,5663,43,42,7
138,511,264,17,46,122.32804456089958,30912,6348,56,46,12
138,477,231,17,49,128.34326123473625,35700,8511,51,50,14
138,571,247,14,54,75.26524807368826,7200,3574,30,40,6
138,523,244,13,57,90.76711316624159,12628,5317,44,41,7
138,495,302,12,61,100.27781886702172,17028,5533,43,44,9
138,447,335,10,64,124.06813051849235,32250,9552,50,43,15
138,658,256,15,71,82.88037444846567,9614,1865,23,38,11
138,660,226,12,74,73.1579083684241,6612,3941,29,38,6
138,631,209,10,78,90.17870195173523,12384,7389,48,43,6
138,586,192,9,81,83.18386339693505,9720,5564,36,45,6
138,604,166,12,86,109.27017523816339,22032,5785,36,34,18
138,563,137,7,89,92.5249981937479,13376,5252,44,38,8
138,522,108,8,93,97.88933788978677,15840,7171,44,45,8
138,459,101,10,96,86.43815658571786,10906,6877,41,38,7
138,595,272,10,102,92.72746054215418,13464,2723,34,36,11
138,553,227,7,105,100.6533068312683,17220,4983,42,41,10
138,530,183,6,109,100.41895602564796,17100,9008,45,38,10
138,470,143,5,112,83.49081770367827,9828,5895,39,42,6
138,504,237,9,117,75.31747935212663,7215,4294,37,39,5
138,481,271,4,120,101.04921701881642,17424,6066,44,44,9
138,463,254,9,124,94.65013294027337,14319,5720,37,43,9
138,423,284,7,127,92.18712690053256,13230,7207,42,45,7
138,649,239,19,135,96.9744307374252,15400,7385,44,50,7
138,611,184,22,138,105.7137061132059,19950,8664,50,57,7
138,617,252,22,142,97.10648868188072,15463,9161,47,47,7
138,569,218,20,145,120.26738970346086,29376,9165,48,51,12
138,570,130,20,153,99.82824261723975,16800,8349,50,42,8
138,535,159,20,157,126.64315030891694,34300,10328,50,49,14
138,480,136,21,160,91.49913762691469,12936,7881,42,44,7
138,575,235,24,166,73.9893194118142,6840,4201,38,30,6
138,514,207,23,169,88.65547950261892,11767,6417,41,41,7
138,477,182,23,173,86.86927671800656,11070,6580,41,45,6
138,423,176,22,176,107.74115738484673,21120,9652,48,44,10
138,490,250,23,181,73.33451233279716,6660,4055,37,36,5
138,434,242,22,184,89.47415206107169,12096,6033,48,42,6
138,485,294,22,188,82.14395608945198,9360,5777,40,39,6
138,437,297,22,191,108.63162055444383,21648,9198,48,41,11
138,545,342,13,198,94.749180870374,14364,5234,38,42,9
138,523,383,14,201,87.29097884501626,11232,2793,36,39,8
138,483,416,11,205,90.69997770301468,12600,4222,45,35,8
138,416,425,12,208,137.27070847769033,43680,12086,56,52,15
138,491,361,12,213,88.58510401799059,11739,5753,43,39,7
138,448,388,10,216,117.6435821459277,27495,7700,47,45,13
138,458,435,14,220,82.60937087187004,9520,2027,34,28,10
138,423,437,16,223,80.1044987120943,8680,2744,31,35,8
138,383,409,7,229,77.92954794727478,7992,4221,37,36,6
138,339,393,9,232,78.59983168807159,8200,5056,40,41,5
138,320,347,8,236,127.95381536409967,35376,8815,67,44,12
138,262,331,6,239,104.80510050537814,19440,6568,48,45,9
138,380,444,13,244,78.62538430095366,8208,5164,38,36,6
138,337,427,17,247,107.02217686354932,20700,6996,45,46,10
138,315,391,16,251,95.6810570589237,14792,6145,43,43,8
138,238,405,16,254,107.74115738484673,21120,7416,48,44,10
138,560,277,8,263,77.92954794727478,7992,4712,37,36,6
138,530,290,6,266,86.53843295937689,10944,4538,36,38,8
138,547,314,13,270,96.3831085307803,15120,9002,42,36,10
138,514,331,7,273,83.5247846796402,9840,5876,40,41,6
138,505,370,5,278,84.25683129666797,10101,6165,37,39,7
138,462,379,5,281,76.71123450400212,7623,4295,33,33,7
138,457,339,5,285,74.36242934884123,6944,3796,31,32,7
138,381,317,5,288,102.24137763660524,18048,7658,48,47,8
138,423,391,4,294,73.93519406739748,6825,4485,35,39,5
138,369,371,4,297,73.84480865446805,6800,4453,40,34,5
138,337,351,3,301,62.51126912975269,4125,2639,25,33,5
138,242,325,4,304,95.66380479438476,14784,3930,32,42,11
138,336,291,5,309,85.72961523749343,10640,5982,38,40,7
138,265,272,5,312,90.41112231458838,12480,6297,39,40,8
138,221,278,6,316,87.2080025793763,11200,5325,40,35,8
138,196,230,3,319,83.49081770367827,9828,4598,39,42,6
138,548,247,3,326,70.23209453891484,5850,4016,39,30,5
138,480,206,3,329,91.49913762691469,12936,4819,42,44,7
138,440,220,5,333,100.6533068312683,17220,6166,41,42,10
138,383,242,5,336,91.1583555585706,12792,5803,41,39,8
138,430,139,7,341,94.5641234054,14280,5823,51,40,7
138,399,127,5,344,79.98126082715983,8640,5588,36,40,6
138,354,133,6,348,84.1984007430482,10080,6610,40,42,6
138,316,122,9,351,96.3831085307803,15120,6234,45,42,8
138,369,182,7,356,124.93154656923983,32928,11327,49,48,14
138,312,208,5,364,90.59908776690666,12558,4637,39,46,7
138,243,222,4,367,75.31747935212663,7215,4208,37,39,5
138,290,166,5,372,80.71507485202066,8880,4839,37,40,6
138,221,187,5,375,79.98126082715983,8640,4857,40,36,6
138,274,134,8,379,100.97183207736883,17384,6574,41,53,8
138,191,165,7,382,103.37682182970477,18656,6758,53,44,8
138,537,321,18,390,62.18118722714854,4060,821,29,28,5
138,526,372,19,393,98.4790469207313,16128,4872,48,42,8
138,502,388,22,397,83.5247846796402,9840,5426,41,40,6
138,464,377,19,400,100.80116639358806,17296,6825,46,47,8
138,465,416,20,405,84.86140757430678,10320,5971,43,40,6
138,397,410,21,408,97.09183331059239,15456,6435,46,48,7
138,365,385,22,412,93.53311424656111,13818,6808,49,47,6
138,297,364,22,415,88.90841018304252,11868,7283,43,46,6
138,349,416,20,421,76.45882666940236,7548,4372,34,37,6
138,276,416,19,424,104.07217372565016,19035,9197,45,47,9
138,220,402,19,428,76.25569386671573,7488,4777,32,39,6
138,173,393,17,431,118.33692029836124,27984,8500,48,53,11
138,242,356,23,436,88.21378485225146,11592,7039,42,46,6
138,174,359,22,439,90.09123467866306,12348,6956,42,42,7
138,127,357,18,443,103.22884449912328,18576,7660,43,48,9
138,95,307,17,446,106.08333746365055,20160,7953,56,45,8
138,514,330,21,453,109.59817727900544,22231,8860,43,47,11
138,442,349,23,456,89.37047392410898,12054,5277,41,42,7
138,404,347,22,460,92.67233124227347,13440,5028,40,42,8
138,355,326,22,463,104.15412035299295,19080,5474,53,45,8
138,387,258,21,468,100.06536522451793,16920,6873,40,47,9
138,343,225,21,471,119.84833616750122,29070,7718,51,57,10
138,299,195,23,475,82.68450712131647,9546,4737,43,37,6
138,229,185,24,478,112.73036760323899,24192,8401,48,63,8
138,324,296,23,484,75.31747935212663,7215,4154,37,39,5
138,246,264,24,487,92.22891617502334,13248,5614,46,48,6
138,215,284,22,491,91.89353533608973,13104,7338,42,39,8
138,154,321,21,494,94.71838815424042,14350,5458,41,50,7
138,125,306,23,499,87.56986565622799,11340,6143,45,42,6
138,93,273,20,502,83.49081770367827,9828,6458,42,39,6
138,163,234,22,506,120.75262362024819,29733,12708,51,53,11
138,112,209,19,509,94.31624776415413,14168,8730,46,44,7
138,557,155,12,519,104.80510050537814,19440,5802,40,54,9
138,494,124,12,522,82.14395608945198,9360,5727,39,40,6
138,482,176,12,526,116.01226474216647,26367,8414,51,47,11
138,408,172,13,529,97.66635457110786,15732,4677,46,38,9
138,416,114,14,534,90.80064368763887,12642,7703,43,42,7
138,365,113,15,537,94.93351826283948,14448,6658,42,43,8
138,334,119,15,541,96.09539604734219,14985,6421,37,45,9
138,266,114,14,542,93.53311424656111,13818,7549,47,42,7
138,464,185,7,549,62.18118722714854,4060,2319,29,35,4
138,440,202,9,551,61.458084600355036,3920,2260,35,28,4
138,389,233,13,554,118.39890926742392,28028,6795,49,52,11
138,364,170,12,558,90.17870195173523,12384,3870,43,32,9
138,334,224,10,561,122.72250119435324,31212,11276,51,51,12
138,543,178,16,568,73.33451233279716,6660,3959,37,30,6
138,461,236,14,571,71.85123681313131,6264,3700,29,36,6
138,440,164,16,575,79.70257821633096,8550,5839,38,45,5
138,388,167,17,578,87.13526859852749,11172,3806,38,42,7
138,391,139,21,581,95.02541911234984,14490,8097,46,45,7
138,329,138,20,584,92.86499776618558,13524,7022,42,46,7
138,292,136,22,588,95.58825287163249,14749,6843,43,49,7
138,230,151,19,589,90.46421732147812,12502,7006,38,47,7
138,508,318,16,593,59.715933574831574,3596,2194,31,29,4
138,458,299,17,596,58.1939858966775,3328,2320,26,32,4
138,428,337,17,600,88.63789610677841,11760,4893,42,40,7
138,375,315,19,603,89.47415206107169,12096,4813,42,36,8
138,353,206,20,607,79.98126082715983,8640,4716,40,36,6
138,295,264,19,610,102.94651286823147,18424,9483,49,47,8
138,381,249,15,616,79.79568878956704,8580,4805,44,39,5
138,319,231,13,619,81.91514165604042,9282,5173,34,39,7
138,398,329,12,623,92.22891617502334,13248,8116,46,48,6
138,340,293,13,626,100.80116639358806,17296,9185,46,47,8
138,287,264,12,631,99.15823422401269,16464,8719,48,49,7
138,233,285,13,634,100.77007411327092,17280,9336,48,45,8
138,289,336,15,638,97.76145332113074,15778,8608,49,46,7
138,226,338,12,641,97.79035972533488,15792,9295,47,48,7
138,284,402,8,649,109.29992481089334,22050,8190,45,49,10
138,219,380,6,652,86.91633484027527,11088,6799,44,42,6
138,195,336,4,656,76.49932393686291,7560,4620,35,36,6
138,156,303,4,657,84.89428685213139,10332,6783,41,42,6
138,171,169,12,662,88.25942054836493,11610,5915,43,45,6
138,113,204,9,665,95.02541911234984,14490,7570,45,46,7
138,171,221,7,669,103.67702165782556,18819,6167,51,41,9
138,118,247,7,672,95.6810570589237,14792,6903,43,43,8
138,281,428,12,678,91.49913762691469,12936,6701,44,42,7
138,187,401,11,681,95.84464417525543,14868,6440,59,42,6
138,141,382,11,685,90.80064368763887,12642,7834,43,42,7
138,109,338,8,688,92.12204595627469,13202,7035,46,41,7
138,156,223,19,693,78.64453786670546,8214,3028,37,37,6
138,133,250,14,696,95.7090787267441,14805,7707,47,45,7
138,108,286,9,700,99.93903986979556,16856,7026,49,43,8
138,143,305,13,703,92.86499776618558,13524,8389,46,42,7
138,227,154,11,709,81.13704332981357,9020,5047,41,44,5
138,195,224,10,712,66.72206944381333,5016,3422,33,38,4
138,249,215,19,716,70.5428600665172,5928,2972,38,39,4
138,186,265,16,719,58.310327641584536,3348,1831,31,36,3
138,221,196,14,723,59.538272625862,3564,1972,33,36,3
138,295,162,15,724,64.29363020880622,4488,2464,34,33,4
139,646,273,18,8,107.69011940592357,21090,5772,37,57,10
139,605,297,18,11,107.79214705520576,21150,6977,47,45,10
139,618,287,15,15,115.38853083672853,25944,5217,47,46,12
139,588,256,16,18,133.17311791611803,39884,8599,59,52,13
139,652,189,16,23,104.6431140022173,19350,6773,43,50,9
139,606,155,14,26,132.81152380104604,39560,14691,43,46,20
139,571,109,13,30,105.10614266092882,19608,5396,38,43,12
139,506,104,15,33,116.93331269162259,27000,8047,50,45,12
139,570,280,21,39,82.10883682220042,9348,5459,41,38,6
139,534,251,21,42,94.17401758000776,14104,6137,43,41,8
139,511,262,16,46,141.96969077354876,48321,7216,59,63,13
139,476,228,18,49,126.60868020642252,34272,8973,51,48,14
139,567,254,14,54,86.91633484027527,11088,3185,33,48,7
139,522,247,13,57,89.15742674841269,11968,3951,44,34,8
139,493,305,12,61,112.44695995257703,24010,6246,49,49,10
139,451,336,11,64,124.39810050465485,32508,9142,43,42,18
139,657,250,16,71,75.92841218294343,7392,1566,32,33,7
139,657,222,14,74,115.9432919169061,26320,6773,40,47,14
139,627,214,10,78,92.92904261253175,13552,7396,44,44,7
139,586,199,9,81,79.98126082715983,8640,5326,36,40,6
139,610,170,9,86,99.55016807761008,16660,3913,35,28,17
139,566,138,7,89,101.70607265754775,17766,6142,47,42,9
139,525,111,7,93,91.49913762691469,12936,6094,44,42,7
139,458,98,11,96,88.63789610677841,11760,6910,42,40,7
139,587,275,11,102,71.95051062187727,6290,3113,37,34,5
139,554,232,7,105,103.49489939874067,18720,6534,39,48,10
139,528,178,5,109,107.02217686354932,20700,7332,46,45,10
139,471,142,5,112,84.89428685213139,10332,5994,42,41,6
139,503,236,8,117,85.57894776487123,10584,4334,42,42,6
139,491,267,4,120,83.41145376069193,9800,4327,35,40,7
139,466,255,9,124,94.8984615690083,14432,5941,41,44,8
139,421,286,7,127,92.67233124227347,13440,7946,42,40,8
139,646,236,19,135,97.88933788978677,15840,4922,45,44,8
139,608,181,22,138,93.53311424656111,13818,7818,47,49,6
139,620,245,22,142,95.02541911234984,14490,8983,45,46,7
139,568,213,18,145,91.17735479954564,12800,6681,40,40,8
139,567,136,18,153,105.59168988390458,19881,7630,47,47,9
139,532,154,20,157,115.28168954337785,25872,8241,49,48,11
139,479,137,20,160,90.69997770301468,12600,7878,40,45,7
139,571,224,24,166,86.47512757251235,10920,6241,40,39,7
139,513,198,23,169,112.1401454401195,23814,8039,49,54,9
139,474,178,24,173,92.9130396773759,13545,7824,45,43,7
139,424,172,22,176,112.19662499912194,23850,10928,53,45,10
139,487,246,23,181,77.95554179441507,8000,4055,40,40,5
139,435,242,23,184,84.1984007430482,10080,6181,40,42,6
139,488,292,22,188,82.82286254709639,9594,5682,39,41,6
139,443,297,21,191,111.58170703390195,23460,8370,51,46,10
139,546,339,13,198,102.55763667401912,18216,4727,44,46,9
139,524,382,14,201,106.73705951717527,20535,3843,37,37,15
139,486,415,11,205,81.91514165604042,9282,3972,39,34,7
139,419,427,12,208,132.3713904050955,39168,11604,51,48,16
139,487,361,12,213,102.90179239654498,18400,5743,46,40,10
139,448,389,10,216,113.6180448411871,24768,7872,48,43,12
139,456,435,14,220,84.39285501507909,10150,2538,35,29,10
139,413,438,16,223,88.75832817895213,11808,3795,41,32,9
139,383,409,8,229,77.20119180211891,7770,4760,35,37,6
139,342,390,8,232,88.58510401799059,11739,5573,43,39,7
